task_id;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
1;98/eaa3f5;nf-98eaa3f572f09f0eaa8765b8785e1244;preprocessing:generateAnalysisMask;-;preprocessing:generateAnalysisMask;COMPLETED;0;-;davidfrantz/force:3.6.5;1;180000;-;524288000;1;1625540670358;1625540674000;1625540690000;19642;14206;-;90.7;0.1;24961024;86208512;25198592;86261760;69881498;4018706;26470;2335;3645440;5894144;529;66;/workdir/work/98/eaa3f572f09f0eaa8765b8785e1244;true;-
2;a8/438656;nf-a843865669bf9a5594b769629f70b550;preprocessing:generateTileAllowList;-;preprocessing:generateTileAllowList;COMPLETED;0;-;davidfrantz/force;1;180000;-;524288000;1;1625540670207;1625540674000;1625540708000;37793;33357;-;87.4;0.2;43311104;399491072;43319296;399757312;71516953;4875510;27795;2521;55332864;6836224;618;71;/workdir/work/a8/43865669bf9a5594b769629f70b550;true;-
28;cf/0cc5fe;nf-cf0cc5fe11cdcbb6d67fa2137cbf17b4;preprocessing:preprocess;LE07_L1TP_183035_20050923_20170112_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20050923_20170112_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540723167;1625540730000;1625540928000;204833;198143;-;179.5;24.6;4131778560;6009507840;4131778560;6009561088;123318209;6632037;11634;1459;0;6754304;546;797;/workdir/work/cf/0cc5fe11cdcbb6d67fa2137cbf17b4;true;-
4;dd/c887aa;nf-ddc887aa734092c8ffbd9da3fb83d76c;preprocessing:preprocess;LT05_L1TP_183035_19980421_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19980421_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540719530;1625540726000;1625540941000;221470;215088;-;174.0;24.3;4082716672;5960581120;4082716672;5960634368;121553590;18587024;11350;1823;1298432;18706432;760;871;/workdir/work/dd/c887aa734092c8ffbd9da3fb83d76c;true;-
24;b1/15e734;nf-b115e7342cbf190b8e10a3504289e1bf;preprocessing:preprocess;LT05_L1TP_183035_19940917_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19940917_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540722587;1625540732000;1625540947000;224413;214668;-;172.9;23.9;4018053120;5894713344;4018053120;5894766592;103281515;7761754;10017;1494;0;7888896;653;749;/workdir/work/b1/15e7342cbf190b8e10a3504289e1bf;true;-
3;af/779fdd;nf-af779fdd33ade80a366cccece1e861a0;preprocessing:preprocess;LT05_L1TP_183035_20040811_20180309_01_T1;preprocessing:preprocess (LT05_L1TP_183035_20040811_20180309_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540719623;1625540727000;1625540950000;230377;223543;-;180.3;24.2;4072685568;5942378496;4072685568;5942431744;112434020;18999713;10912;1837;0;19116032;650;723;/workdir/work/af/779fdd33ade80a366cccece1e861a0;true;-
19;45/52854c;nf-4552854c30c77b2ce6cec2ceb7690b50;preprocessing:preprocess;LT05_L1TP_183035_19980304_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19980304_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540721894;1625540730000;1625540954000;232106;224488;-;173.4;24.2;4068368384;5943422976;4068368384;5943476224;119252149;13249878;11097;1661;0;13373440;555;843;/workdir/work/45/52854c30c77b2ce6cec2ceb7690b50;true;-
32;35/69f443;nf-3569f443f9428122d0af216718864469;preprocessing:preprocess;LT05_L1TP_183035_19870423_20170213_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19870423_20170213_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540723656;1625540733000;1625540955000;231344;222303;-;173.4;24.0;4030328832;5893734400;4030328832;5893787648;135121948;13302457;11643;1662;0;13418496;594;843;/workdir/work/35/69f443f9428122d0af216718864469;true;-
5;85/0234bd;nf-850234bdd293dc10228df0738b7a3305;preprocessing:preprocess;LE07_L1TP_183035_20000824_20170210_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20000824_20170210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540719740;1625540727000;1625540960000;240260;232285;-;171.5;24.0;4032987136;5912489984;4032987136;5912543232;115887205;8095620;10576;1505;0;8216576;583;714;/workdir/work/85/0234bdd293dc10228df0738b7a3305;true;-
6;d5/9150b1;nf-d59150b182f7b20ccb4e2d403f790b5f;preprocessing:preprocess;LT05_L1TP_183035_19980523_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19980523_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540719839;1625540732000;1625540966000;246161;233901;-;177.5;24.3;4082630656;5961752576;4082630656;5961805824;122205301;15527618;11293;1731;0;15654912;663;687;/workdir/work/d5/9150b182f7b20ccb4e2d403f790b5f;true;-
13;e1/9915e2;nf-e19915e2c6e1d97fa8b0fd4dad81950c;preprocessing:preprocess;LT05_L1TP_183035_19950718_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19950718_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540720787;1625540732000;1625540969000;248213;236623;-;174.7;23.8;3994046464;5860831232;3994046464;5860884480;101252329;6503411;9763;1457;0;6631424;742;814;/workdir/work/e1/9915e2c6e1d97fa8b0fd4dad81950c;true;-
14;d2/e9fafa;nf-d2e9fafa1c643886c9e916dbc699ffc1;preprocessing:preprocess;LT05_L1TP_183035_20010616_20180311_01_T1;preprocessing:preprocess (LT05_L1TP_183035_20010616_20180311_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540720998;1625540731000;1625540960000;239002;228848;-;177.9;24.0;4034326528;5914595328;4034326528;5914648576;122744689;9003369;10634;1535;0;9125888;746;656;/workdir/work/d2/e9fafa1c643886c9e916dbc699ffc1;true;-
23;9f/e1e599;nf-9fe1e59981a736e8af0d384b62570bbc;preprocessing:preprocess;LT05_L1TP_183035_19900602_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19900602_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540722228;1625540732000;1625540969000;246772;236814;-;173.0;23.7;3981316096;5842857984;3981316096;5842911232;115823013;9596756;10244;1551;0;9715712;442;631;/workdir/work/9f/e1e59981a736e8af0d384b62570bbc;true;-
27;30/3a2f41;nf-303a2f41fdeb7b382c5467358f957cfc;preprocessing:preprocess;LT05_L1TP_183035_19991102_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19991102_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540723095;1625540732000;1625540971000;247905;239214;-;174.4;23.9;4024168448;5902303232;4024168448;5902356480;109158332;7150263;10140;1474;0;7266304;623;626;/workdir/work/30/3a2f41fdeb7b382c5467358f957cfc;true;-
9;53/eda965;nf-53eda965aeeeaece1a7aa039fdb8f608;preprocessing:preprocess;LT05_L1TP_183035_19970301_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19970301_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540720297;1625540728000;1625540980000;259703;252568;-;173.2;24.3;4077772800;5954916352;4077772800;5954969600;149050616;16283078;11753;1736;0;16379904;810;987;/workdir/work/53/eda965aeeeaece1a7aa039fdb8f608;true;-
12;c5/abaeec;nf-c5abaeec2f0b991b62e1971ba4a42fc0;preprocessing:preprocess;LT05_L1TP_183035_19980811_20170717_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19980811_20170717_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540720659;1625540732000;1625540974000;253341;241976;-;171.9;24.3;4083212288;5960613888;4083212288;5960667136;113053025;15357110;11024;1727;4096;15482880;568;860;/workdir/work/c5/abaeec2f0b991b62e1971ba4a42fc0;true;-
21;83/a085fd;nf-83a085fd17febbd72405fbba3aa8dd0b;preprocessing:preprocess;LT05_L1TP_183035_19960110_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19960110_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540722044;1625540730000;1625540983000;260956;253226;-;167.1;24.3;4080082944;5960658944;4080082944;5960712192;127414584;15642211;11253;1713;0;15732736;641;743;/workdir/work/83/a085fd17febbd72405fbba3aa8dd0b;true;-
25;de/061075;nf-de0610753b2d85c6beb72542032f4443;preprocessing:preprocess;LE07_L1TP_183035_20020307_20170131_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20020307_20170131_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540722790;1625540730000;1625540978000;255210;247438;-;177.3;24.1;4052213760;5918806016;4052213760;5918859264;125365295;5787653;10984;1410;65536;5881856;670;823;/workdir/work/de/0610753b2d85c6beb72542032f4443;true;-
11;41/25cd55;nf-4125cd5599905cddf6a03bd943a00fab;preprocessing:preprocess;LE07_L1TP_183035_20030105_20170127_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20030105_20170127_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540720501;1625540727000;1625540995000;274499;267309;-;169.3;24.4;4107853824;5978648576;4107853824;5978701824;132549407;13768424;11856;1679;208896;13893632;566;877;/workdir/work/41/25cd5599905cddf6a03bd943a00fab;true;-
16;d3/932188;nf-d39321885d0fb13cbb72f83b0117fede;preprocessing:preprocess;LT05_L1TP_183035_19950429_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19950429_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540721419;1625540730000;1625540987000;265581;257345;-;172.8;24.0;4027645952;5888933888;4027645952;5888987136;104937697;8109722;10005;1505;0;8232960;545;1672;/workdir/work/d3/9321885d0fb13cbb72f83b0117fede;true;-
20;d4/fc6c32;nf-d4fc6c32a552f08dd3aee1821d42fb98;preprocessing:preprocess;LE07_L1TP_183035_19990923_20170217_01_T1;preprocessing:preprocess (LE07_L1TP_183035_19990923_20170217_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540721960;1625540734000;1625540989000;267040;255515;-;177.7;24.3;4085874688;5952434176;4085874688;5952487424;125579073;9835922;11749;1558;0;9957376;628;785;/workdir/work/d4/fc6c32a552f08dd3aee1821d42fb98;true;-
26;af/47d9d9;nf-af47d9d916721b72218dffa2c74e409a;preprocessing:preprocess;LT05_L1TP_183035_19860607_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19860607_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540722981;1625540732000;1625540999000;276019;265929;-;165.8;23.6;3966377984;5829177344;3966377984;5829230592;118460076;2620734;10584;1338;0;2744320;565;1074;/workdir/work/af/47d9d916721b72218dffa2c74e409a;true;-
29;04/8bec53;nf-048bec53a00801a8af41bc740a210acf;preprocessing:preprocess;LE07_L1TP_183035_20010216_20170206_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20010216_20170206_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625540723379;1625540733000;1625541003000;279621;270168;-;173.2;24.1;4049281024;5912928256;4049281024;5912981504;147779492;11291960;11157;1604;0;11415552;570;763;/workdir/work/04/8bec53a00801a8af41bc740a210acf;true;-
