task_id;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
2;3b/4507da;nf-3b4507da80f8698b22b67eee69b46a24;preprocessing:generateAnalysisMask;-;preprocessing:generateAnalysisMask;COMPLETED;0;-;davidfrantz/force:3.6.5;1;180000;-;524288000;1;1625015832528;1625015838000;1625015864000;31472;20052;-;61.5;0.1;24989696;379437056;25239552;379543552;69952633;3756548;26491;2271;54202368;5513216;351;28;/workdir/work/3b/4507da80f8698b22b67eee69b46a24;true;-
1;09/476d46;nf-09476d46ba824e2b4bdb6efe449baf70;preprocessing:generateTileAllowList;-;preprocessing:generateTileAllowList;COMPLETED;0;-;davidfrantz/force;1;180000;-;524288000;1;1625015832356;1625015837000;1625015870000;37644;31940;-;89.8;0.1;28299264;300126208;28545024;300298240;71353078;4793586;27750;2501;85839872;6729728;568;74;/workdir/work/09/476d46ba824e2b4bdb6efe449baf70;true;-
6;67/d4d086;nf-67d4d0869a87740248a02ac68fac4762;preprocessing:preprocess;LT05_L1TP_183035_19980523_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19980523_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015879667;1625015888000;1625016105000;225333;216834;-;175.6;24.3;4083347456;5961752576;4083347456;5961805824;122205282;15527615;11292;1731;0;15654912;558;767;/workdir/work/67/d4d0869a87740248a02ac68fac4762;true;-
12;d5/46ce29;nf-d546ce295512a2313a99a18e14c0e97a;preprocessing:preprocess;LT05_L1TP_183035_19980811_20170717_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19980811_20170717_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015880956;1625015890000;1625016106000;225044;215481;-;172.2;24.3;4081369088;5960613888;4081369088;5960667136;113053001;15357107;11023;1727;2449408;15482880;677;912;/workdir/work/d5/46ce295512a2313a99a18e14c0e97a;true;-
24;87/4dbed3;nf-874dbed3992a78a1051958e447a38120;preprocessing:preprocess;LT05_L1TP_183035_19940917_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19940917_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015882869;1625015896000;1625016108000;225131;211776;-;171.9;23.9;4018032640;5894713344;4018032640;5894766592;103281504;7761751;10018;1494;909312;7888896;533;610;/workdir/work/87/4dbed3992a78a1051958e447a38120;true;-
48;8a/8e88cb;nf-8a8e88cbcdc80e67a3912d02d1f4777d;preprocessing:preprocess;LE07_L1TP_183035_20001112_20170209_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20001112_20170209_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015889006;1625015907000;1625016111000;221994;204072;-;177.8;24.3;4091387904;5971046400;4091387904;5971099648;133634322;11881293;11871;1621;0;12005376;864;821;/workdir/work/8a/8e88cbcdc80e67a3912d02d1f4777d;true;-
3;e5/de65a1;nf-e5de65a1abcf6a3dd01030438bc53de0;preprocessing:preprocess;LT05_L1TP_183035_20040811_20180309_01_T1;preprocessing:preprocess (LT05_L1TP_183035_20040811_20180309_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015878830;1625015888000;1625016110000;231170;221431;-;174.2;24.2;4073955328;5942378496;4073955328;5942431744;112434037;18999728;10912;1837;55447552;19116032;590;907;/workdir/work/e5/de65a1abcf6a3dd01030438bc53de0;true;-
13;9d/f5bc9e;nf-9df5bc9ee5f6632d92814128a8191efa;preprocessing:preprocess;LT05_L1TP_183035_19950718_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19950718_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015881274;1625015890000;1625016114000;232726;223902;-;172.9;23.8;3993337856;5860831232;3993337856;5860884480;101252314;6503409;9763;1457;7995392;6631424;685;723;/workdir/work/9d/f5bc9ee5f6632d92814128a8191efa;true;-
14;c7/66782a;nf-c766782acabd8473fbbb04c1a3ab4005;preprocessing:preprocess;LT05_L1TP_183035_20010616_20180311_01_T1;preprocessing:preprocess (LT05_L1TP_183035_20010616_20180311_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015881381;1625015890000;1625016113000;231619;222805;-;175.3;24.0;4036882432;5914595328;4036882432;5914648576;122745597;9003375;10634;1535;4096;9125888;676;1018;/workdir/work/c7/66782acabd8473fbbb04c1a3ab4005;true;-
37;68/d684ba;nf-68d684ba82bcf84cee9ac047712c12b8;preprocessing:preprocess;LT05_L1TP_183035_19990627_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19990627_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015886498;1625015899000;1625016119000;232502;219974;-;172.5;24.3;4075233280;5949255680;4075233280;5949308928;118736564;11881141;11305;1621;0;11997184;615;635;/workdir/work/68/d684ba82bcf84cee9ac047712c12b8;true;-
44;ec/bd57a8;nf-ecbd57a8ff9f68d5635b32b9a7c4f0b3;preprocessing:preprocess;LT05_L1TP_183035_19910723_20180302_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19910723_20180302_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015888159;1625015906000;1625016116000;227841;210082;-;173.8;23.8;4005511168;5877755904;4005511168;5877809152;102426882;7170788;9907;1477;0;7299072;610;1206;/workdir/work/ec/bd57a8ff9f68d5635b32b9a7c4f0b3;true;-
4;60/3f7b0a;nf-603f7b0a314e286eba85e828abb1a54f;preprocessing:preprocess;LT05_L1TP_183035_19980421_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19980421_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015878915;1625015889000;1625016120000;241085;231781;-;173.9;24.3;4082655232;5960581120;4082655232;5960634368;121553574;18587021;11350;1823;0;18706432;688;847;/workdir/work/60/3f7b0a314e286eba85e828abb1a54f;true;-
43;2a/424301;nf-2a4243018e7604d376593db81a038760;preprocessing:preprocess;LT05_L1TP_183035_20020315_20180312_01_T1;preprocessing:preprocess (LT05_L1TP_183035_20020315_20180312_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015887833;1625015902000;1625016122000;234167;219047;-;171.3;24.1;4042661888;5909086208;4042661888;5909139456;129046523;7017902;10808;1468;0;7143424;468;694;/workdir/work/2a/4243018e7604d376593db81a038760;true;-
56;f1/4a0518;nf-f14a0518748ef23ab8923063fcf891f1;preprocessing:preprocess;LT05_L1TP_183035_19950208_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19950208_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015892666;1625015908000;1625016123000;230334;214931;-;177.1;23.9;4011106304;5883576320;4011106304;5883629568;110397521;8558201;9983;1518;0;8683520;634;1062;/workdir/work/f1/4a0518748ef23ab8923063fcf891f1;true;-
9;b7/6cf31c;nf-b76cf31c5a24237f59320286a4d62944;preprocessing:preprocess;LT05_L1TP_183035_19970301_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19970301_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015880170;1625015890000;1625016132000;251830;241938;-;176.6;24.3;4080111616;5954916352;4080111616;5954969600;149050931;16283073;11753;1736;0;16379904;773;1150;/workdir/work/b7/6cf31c5a24237f59320286a4d62944;true;-
11;9d/b706b4;nf-9db706b4dae8493d29d3272b2a6fbdd8;preprocessing:preprocess;LE07_L1TP_183035_20030105_20170127_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20030105_20170127_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015880663;1625015889000;1625016145000;264337;255548;-;164.6;24.4;4105244672;5978648576;4105244672;5978701824;132549388;13768420;11856;1679;2519040;13893632;658;788;/workdir/work/9d/b706b4dae8493d29d3272b2a6fbdd8;true;-
16;54/ad3d37;nf-54ad3d372c044235e86b87c39c2ad106;preprocessing:preprocess;LT05_L1TP_183035_19950429_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19950429_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625015881865;1625015889000;1625016128000;246135;238244;-;168.5;24.0;4029681664;5888933888;4029681664;5888987136;104937686;8109721;10006;1505;327680;8232960;692;869;/workdir/work/54/ad3d372c044235e86b87c39c2ad106;true;-
