task_id;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
1;2a/e7821f;nf-2ae7821f5897be5c6f40ba0e0898f8ea;preprocessing:generateAnalysisMask;-;preprocessing:generateAnalysisMask;COMPLETED;0;-;davidfrantz/force:3.6.5;1;180000;-;524288000;1;1625955874693;1625955881000;1625955894000;19307;12333;-;90.2;0.1;24993792;86204416;25239552;86257664;69802904;3748337;26452;2269;3629056;5488640;282;20;/workdir/work/2a/e7821f5897be5c6f40ba0e0898f8ea;true;-
2;b3/6db5e1;nf-b36db5e1c0028951fb2b3e73caddd369;preprocessing:generateTileAllowList;-;preprocessing:generateTileAllowList;COMPLETED;0;-;davidfrantz/force;1;180000;-;524288000;1;1625955874525;1625955881000;1625955917000;42475;34718;-;75.4;0.1;30760960;398491648;30769152;398663680;71402477;4711654;27767;2481;54755328;6627328;585;64;/workdir/work/b3/6db5e1c0028951fb2b3e73caddd369;true;-
4;9f/1d729e;nf-9f1d729e4e7506b3e0bdf0e1751169bc;preprocessing:preprocess;LT05_L1TP_183035_19980421_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19980421_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625955918866;1625955927000;1625956156000;237134;228811;-;174.7;24.3;4081430528;5960581120;4081430528;5960634368;121553599;18587024;11350;1823;3190784;18706432;729;985;/workdir/work/9f/1d729e4e7506b3e0bdf0e1751169bc;true;-
3;1a/d72378;nf-1ad72378a70265a5631ba73f1af6aa68;preprocessing:preprocess;LT05_L1TP_183035_20040811_20180309_01_T1;preprocessing:preprocess (LT05_L1TP_183035_20040811_20180309_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625955918982;1625955929000;1625956165000;246018;235872;-;178.9;24.2;4072824832;5942378496;4072824832;5942431744;112434034;18999713;10912;1837;0;19116032;528;652;/workdir/work/1a/d72378a70265a5631ba73f1af6aa68;true;-
5;54/8f9ced;nf-548f9ced82262a7ce5ef038ed1654292;preprocessing:preprocess;LE07_L1TP_183035_20000824_20170210_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20000824_20170210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625955919299;1625955928000;1625956175000;255701;246101;-;170.5;24.0;4033257472;5912489984;4033257472;5912543232;115887215;8095620;10576;1505;126976;8216576;603;1386;/workdir/work/54/8f9ced82262a7ce5ef038ed1654292;true;-
6;8b/4ad1fa;nf-8b4ad1fa11a0a53b39751dd446581560;preprocessing:preprocess;LT05_L1TP_183035_19980523_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19980523_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625955919408;1625956163000;1625956393000;473592;229584;-;174.6;24.3;4082913280;5961752576;4082913280;5961805824;122205311;15527606;11292;1731;131072;15654912;527;1203;/workdir/work/8b/4ad1fa11a0a53b39751dd446581560;true;-
103;cc/3adc3c;nf-cc3adc3c46f21c2c412a3c3ba7171da8;preprocessing:preprocess;LE07_L1TP_183035_20040515_20170120_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20040515_20170120_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625956164506;1625956173000;1625956403000;238494;229676;-;176.1;24.1;4055498752;5931016192;4055498752;5931069440;124141843;6673467;10789;1461;0;6795264;619;768;/workdir/work/cc/3adc3c46f21c2c412a3c3ba7171da8;true;-
104;80/cd38c9;nf-80cd38c99f8a84e565c092fcf147db3b;preprocessing:preprocess;LE07_L1TP_183035_20001214_20170208_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20001214_20170208_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625956173827;1625956182000;1625956416000;242173;233129;-;178.0;24.3;4090966016;5970907136;4090966016;5970960384;144139500;11270267;11995;1605;0;11390976;557;793;/workdir/work/80/cd38c99f8a84e565c092fcf147db3b;true;-
11;e0/3e99fc;nf-e03e99fc22a4646b72af0c4f3923aa66;preprocessing:preprocess;LE07_L1TP_183035_20030105_20170127_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20030105_20170127_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625955920200;1625956424000;1625956658000;737800;234291;-;169.6;24.4;4105633792;5978648576;4105633792;5978701824;132549420;13768423;11856;1679;0;13893632;604;800;/workdir/work/e0/3e99fc22a4646b72af0c4f3923aa66;true;-
7;c5/d0e12f;nf-c5d0e12fe64a5510ced26024b49d5a3b;preprocessing:preprocess;LE07_L1TP_183035_20010320_20170206_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20010320_20170206_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1625955919534;1625956401000;1625956775000;855466;373502;-;145.4;24.3;4086665216;5965324288;4086665216;5965377536;175143140;10640258;11927;1583;0;10756096;520;2153;/workdir/work/c5/d0e12fe64a5510ced26024b49d5a3b;true;-
