task_id;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
1;60/29c662;nf-6029c662df89c38c87069c4ab0c79939;preprocessing:generateAnalysisMask;-;preprocessing:generateAnalysisMask;COMPLETED;0;-;davidfrantz/force:3.6.5;1;180000;-;524288000;1;1624499773821;1624499779000;1624499802000;28179;18515;-;68.4;0.2;40259584;380653568;40263680;380854272;69864971;3994125;26471;2329;3895296;5857280;547;114;/workdir/work/60/29c662df89c38c87069c4ab0c79939;true;-
2;04/e4e8f7;nf-04e4e8f7c56cee0b77180ea6db8f989f;preprocessing:generateTileAllowList;-;preprocessing:generateTileAllowList;COMPLETED;0;-;davidfrantz/force;1;180000;-;524288000;1;1624499773587;1624499777000;1624499811000;37413;32843;-;87.3;0.2;42708992;399302656;42717184;399474688;71387413;4998401;27767;2551;55111680;7004160;589;56;/workdir/work/04/e4e8f7c56cee0b77180ea6db8f989f;true;-
39;bd/b31983;nf-bdb31983c365917716796e477334e575;preprocessing:preprocess;LT05_L1TP_183035_20010515_20180311_01_T1;preprocessing:preprocess (LT05_L1TP_183035_20010515_20180311_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499828980;1624499840000;1624500038000;209020;197721;-;176.0;24.4;4095094784;5967450112;4095094784;5967503360;123457360;11360752;11380;1604;0;11481088;635;696;/workdir/work/bd/b31983c365917716796e477334e575;true;-
3;f5/bae562;nf-f5bae562ea7a7769b6d1efd57355fe1b;preprocessing:preprocess;LT05_L1TP_183035_20040811_20180309_01_T1;preprocessing:preprocess (LT05_L1TP_183035_20040811_20180309_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499819414;1624499829000;1624500041000;221586;211435;-;177.5;24.2;4073242624;5942378496;4073242624;5942431744;112432618;18999709;10912;1837;0;19116032;612;805;/workdir/work/f5/bae562ea7a7769b6d1efd57355fe1b;true;-
24;c5/92f084;nf-c592f084c305229272393a30abe47f85;preprocessing:preprocess;LT05_L1TP_183035_19940917_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19940917_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499823570;1624499835000;1624500039000;215430;203500;-;176.6;23.9;4019478528;5894713344;4019478528;5894766592;103280121;7761750;10018;1494;0;7888896;648;695;/workdir/work/c5/92f084c305229272393a30abe47f85;true;-
37;f2/1586ed;nf-f21586ed0e6c1b893d4f368a7104afad;preprocessing:preprocess;LT05_L1TP_183035_19990627_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19990627_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499828170;1624499839000;1624500041000;212830;201498;-;178.4;24.2;4073414656;5949255680;4073414656;5949308928;118735171;11881138;11305;1621;0;11997184;532;690;/workdir/work/f2/1586ed0e6c1b893d4f368a7104afad;true;-
19;e1/e042af;nf-e1e042afeac720d714554e11fc1610c0;preprocessing:preprocess;LT05_L1TP_183035_19980304_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19980304_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499822636;1624499832000;1624500052000;229364;219675;-;175.8;24.2;4069810176;5943422976;4069810176;5943476224;119250751;13249874;11097;1661;0;13373440;608;920;/workdir/work/e1/e042afeac720d714554e11fc1610c0;true;-
4;d6/e67234;nf-d6e672347729d9d2ccc2e17cec51f9a1;preprocessing:preprocess;LT05_L1TP_183035_19980421_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19980421_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499818897;1624499825000;1624500067000;248103;239011;-;175.8;24.3;4082880512;5960581120;4082880512;5960634368;121552191;18587020;11350;1823;0;18706432;759;910;/workdir/work/d6/e672347729d9d2ccc2e17cec51f9a1;true;-
6;b5/3dcfae;nf-b53dcfae6f599f9b2f73ee6909761ef0;preprocessing:preprocess;LT05_L1TP_183035_19980523_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19980523_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499820079;1624499831000;1624500063000;242921;231900;-;174.2;24.3;4083634176;5961752576;4083634176;5961805824;122203898;15527614;11293;1731;0;15654912;599;767;/workdir/work/b5/3dcfae6f599f9b2f73ee6909761ef0;true;-
12;60/62dbee;nf-6062dbeead04ea7d88d68d27d2b78fa3;preprocessing:preprocess;LT05_L1TP_183035_19980811_20170717_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19980811_20170717_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499821660;1624499832000;1624500063000;241340;231011;-;172.4;24.3;4082868224;5960613888;4082868224;5960667136;113051616;15357106;11023;1727;0;15482880;645;775;/workdir/work/60/62dbeead04ea7d88d68d27d2b78fa3;true;-
14;5b/54a7a8;nf-5b54a7a834096d4cf713685a3827afa7;preprocessing:preprocess;LT05_L1TP_183035_20010616_20180311_01_T1;preprocessing:preprocess (LT05_L1TP_183035_20010616_20180311_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499822097;1624499833000;1624500061000;238903;227351;-;172.1;24.0;4036341760;5914595328;4036341760;5914648576;122743292;9003365;10634;1535;0;9125888;600;912;/workdir/work/5b/54a7a834096d4cf713685a3827afa7;true;-
23;97/f8c2db;nf-97f8c2db82eaf2333be5956b41fce0b0;preprocessing:preprocess;LT05_L1TP_183035_19900602_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19900602_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499823379;1624499833000;1624500066000;242621;232818;-;175.5;23.7;3980722176;5842857984;3980722176;5842911232;115821611;9596752;10243;1551;0;9715712;730;655;/workdir/work/97/f8c2db82eaf2333be5956b41fce0b0;true;-
27;15/f25841;nf-15f258411b2c55ad03976af3ce65a9bf;preprocessing:preprocess;LT05_L1TP_183035_19991102_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19991102_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499824148;1624499845000;1624500065000;240852;219454;-;174.3;24.0;4025982976;5902303232;4025982976;5902356480;109156929;7150259;10140;1474;0;7266304;663;689;/workdir/work/15/f258411b2c55ad03976af3ce65a9bf;true;-
28;d5/31c539;nf-d531c539dceaf2d8b687f4ef63b677c0;preprocessing:preprocess;LE07_L1TP_183035_20050923_20170112_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20050923_20170112_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499824205;1624499837000;1624500067000;242795;230458;-;178.9;24.6;4130344960;6009507840;4130344960;6009561088;123316809;6632033;11634;1459;0;6754304;639;705;/workdir/work/d5/31c539dceaf2d8b687f4ef63b677c0;true;-
33;4b/697b60;nf-4b697b60b68e3f3d921522da37595131;preprocessing:preprocess;LT05_L1TP_183035_19940715_20180616_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19940715_20180616_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499827266;1624499837000;1624500060000;232734;223475;-;173.2;23.8;3998576640;5867483136;3998576640;5867536384;103731811;6117114;10009;1444;0;6242304;677;746;/workdir/work/4b/697b60b68e3f3d921522da37595131;true;-
34;88/d4bf1f;nf-88d4bf1fbfccb204bf4a178431a81429;preprocessing:preprocess;LT05_L1TP_183035_20050323_20180128_01_T1;preprocessing:preprocess (LT05_L1TP_183035_20050323_20180128_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499827501;1624499843000;1624500065000;237499;221595;-;169.6;24.3;4090015744;5962043392;4090015744;5962096640;124255579;12990396;11226;1653;0;13107200;702;670;/workdir/work/88/d4bf1fbfccb204bf4a178431a81429;true;-
38;60/f3c80c;nf-60f3c80c5dd8c1bc2839710f1b24689b;preprocessing:preprocess;LE07_L1TP_183035_20030817_20170125_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20030817_20170125_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499828817;1624499841000;1624500062000;233183;221009;-;173.5;24.2;4059140096;5931429888;4059140096;5931483136;92260714;6019900;9802;1441;0;6139904;533;655;/workdir/work/60/f3c80c5dd8c1bc2839710f1b24689b;true;-
41;1d/23285d;nf-1d23285dc0853d86fa35ce7d3dd7ac53;preprocessing:preprocess;LE07_L1TP_183035_20020713_20170129_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20020713_20170129_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499830133;1624499841000;1624500079000;248867;237791;-;175.3;24.1;4044410880;5924769792;4044410880;5924823040;119142946;8551952;10680;1519;0;8675328;867;728;/workdir/work/1d/23285dc0853d86fa35ce7d3dd7ac53;true;-
43;22/afb5ed;nf-22afb5edd7bdadfba3e0bd7fe95e223a;preprocessing:preprocess;LT05_L1TP_183035_20020315_20180312_01_T1;preprocessing:preprocess (LT05_L1TP_183035_20020315_20180312_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499830372;1624499841000;1624500067000;236628;225295;-;175.1;24.1;4041871360;5909086208;4041871360;5909139456;129045144;7017901;10809;1468;0;7143424;611;1292;/workdir/work/22/afb5edd7bdadfba3e0bd7fe95e223a;true;-
44;b7/a1a866;nf-b7a1a8663b05b5f4b311d33e1bbdfb09;preprocessing:preprocess;LT05_L1TP_183035_19910723_20180302_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19910723_20180302_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499830634;1624499844000;1624500063000;232366;219487;-;176.1;23.8;4005330944;5877755904;4005330944;5877809152;102427811;7170799;9907;1477;0;7299072;732;941;/workdir/work/b7/a1a8663b05b5f4b311d33e1bbdfb09;true;-
5;e6/1621bd;nf-e61621bdb64e415a7586ed770a31a500;preprocessing:preprocess;LE07_L1TP_183035_20000824_20170210_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20000824_20170210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499819827;1624499829000;1624500077000;257173;246883;-;168.4;24.0;4035510272;5912489984;4035510272;5912543232;115885800;8095616;10576;1505;0;8216576;578;821;/workdir/work/e6/1621bdb64e415a7586ed770a31a500;true;-
9;27/148f51;nf-27148f51a35e2797cb731a08802f797e;preprocessing:preprocess;LT05_L1TP_183035_19970301_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19970301_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499820961;1624499836000;1624500087000;266039;250990;-;178.2;24.3;4080115712;5954916352;4080115712;5954969600;149049213;16283074;11753;1736;0;16379904;695;855;/workdir/work/27/148f51a35e2797cb731a08802f797e;true;-
11;21/defb72;nf-21defb7203698fdda0b3bae262fe3c0b;preprocessing:preprocess;LE07_L1TP_183035_20030105_20170127_01_T1;preprocessing:preprocess (LE07_L1TP_183035_20030105_20170127_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499821480;1624499830000;1624500081000;259520;250554;-;168.3;24.4;4106317824;5978648576;4106317824;5978701824;132548008;13768419;11856;1679;0;13893632;725;791;/workdir/work/21/defb7203698fdda0b3bae262fe3c0b;true;-
13;fa/e14597;nf-fae145974b0fddea1d5f4bfc414cafdd;preprocessing:preprocess;LT05_L1TP_183035_19950718_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19950718_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499821755;1624499839000;1624500075000;253245;235831;-;172.3;23.8;3994193920;5860831232;3994193920;5860884480;101250929;6503407;9764;1457;0;6631424;787;747;/workdir/work/fa/e145974b0fddea1d5f4bfc414cafdd;true;-
16;c1/17f55d;nf-c117f55ddb2d3e5fb4513131da07b3b6;preprocessing:preprocess;LT05_L1TP_183035_19950429_20180210_01_T1;preprocessing:preprocess (LT05_L1TP_183035_19950429_20180210_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499822286;1624499838000;1624500093000;270714;254215;-;172.1;24.0;4030492672;5888933888;4030492672;5888987136;104938611;8109730;10005;1505;0;8232960;660;4893;/workdir/work/c1/17f55ddb2d3e5fb4513131da07b3b6;true;-
20;84/e8fc9c;nf-84e8fc9c892d2210a37db52e40158292;preprocessing:preprocess;LE07_L1TP_183035_19990923_20170217_01_T1;preprocessing:preprocess (LE07_L1TP_183035_19990923_20170217_01_T1);COMPLETED;0;-;davidfrantz/force:3.6.5;2;1200000;-;4718592000;1;1624499822898;1624499832000;1624500081000;258102;248030;-;176.1;24.3;4086812672;5952434176;4086812672;5952487424;125577666;9835918;11749;1558;0;9957376;703;1096;/workdir/work/84/e8fc9c892d2210a37db52e40158292;true;-
